,ingres
1298,2.938878841445371
1299,2.9880800785741863
1300,2.9225191531615082
1301,3.60793261737047
1302,2.919442772772591
1303,3.5869560218727714
1304,3.6992031836482218
1305,3.0014422426578116
1306,3.704096100152283
1307,3.36025194372035
1308,2.9859085396790452
1309,2.953974761974326
1310,3.0649849835039333
1311,3.3100918668821437
1312,3.8234783436723117
1313,3.4345898986769887
1314,3.1025513436912986
1315,3.385668716070427
1316,3.4074581029347857
1317,2.9181106231324794
1318,2.9449651526253984
1319,3.939580458781466
1320,3.7227263689432273
1321,2.9413867082984524
1322,2.9534393076037264
1323,3.056984213619695
1324,3.038612422851679
1325,3.706995354358557
1326,4.027462594969882
1327,3.3210166793321942
1328,3.033470542235151
1329,2.94153200178932
1330,3.2136011670331412
1331,3.4140664010557726
1332,3.5095337476016115
1333,3.9647464910958496
1334,3.3578783184287433
1335,3.2998793842788205
1336,3.7397643282324147
1337,3.2584715169963703
1338,3.5863501175587658
1339,3.021156425290504
1340,3.0380008828938934
1341,3.0018949128312564
1342,3.0269512401488563
1343,2.9289252454554027
1344,2.9331569994725877
1345,3.835511180764403
1346,3.762210149744048
1347,3.8909625890569832
1348,2.975280635418838
1349,3.5898366680174947
1350,3.1828526381933373
1351,3.1346320535047703
1352,3.0170270758375115
1353,3.1753657823343877
1354,3.0723945617812607
1355,3.0530847494804014
1356,2.9291538605062497
1357,3.0235213357523874
1358,2.9669424653412206
1359,3.105978172007229
1360,3.0403428051499843
1361,3.7449456454665517
1362,3.4648149373704418
1363,2.9929594202579755
1364,3.0115900039791264
1365,2.9451540590712404
1366,3.2048504381136595
1367,3.3634617532852964
1368,2.9235979079398815
1369,3.2220641867711364
1370,3.2437720506837464
1371,3.4748237398234743
1372,3.0275079792381447
1373,2.99749781834491
1374,3.9536367753845125
1375,3.308206590674097
1376,2.9383763438424664
1377,3.2205964271066274
1378,3.040763775740555
1379,3.00487108673885
1380,3.0841317573524667
1381,4.035251850643923
1382,2.92951656772262
1383,3.047783391838002
1384,3.0893148065301177
1385,3.2133207946723874
1386,2.9244661771813534
1387,3.197551484932536
1388,3.0250703099731946
1389,3.3493986364184045
1390,3.051997996460102
1391,3.04324403065571
1392,2.9900892819368723
1393,3.2651809946351964
1394,3.174822711236029
1395,2.9694128574626704
1396,3.123870101616299
1397,3.3980344783858643
1398,3.1427441893676105
1399,3.441746795120843
1400,3.0266896610692346
1401,3.0057565597528315
1402,3.56876100809845
1403,3.032149193470662
1404,3.071361308115351
1405,3.319675774729979
1406,3.5081542418083385
1407,3.1296873547758044
1408,3.395587659659624
1409,3.0831004773447415
1410,3.579339322441377
1411,3.012000887678823
1412,2.991180170362534
1413,2.987783551057939
1414,3.199994353268039
1415,3.2214362857458227
1416,3.0603029006144826
1417,3.0259551431710268
1418,2.936619658142804
1419,3.728552019648207
1420,3.064137349950379
1421,2.999934174215028
1422,3.2392937904069576
1423,2.9627367312768973
1424,3.3086876127420353
1425,3.312102187068729
1426,3.749858423359934
1427,2.993356468831246
1428,3.0973505942519677
1429,3.5173257274939713
1430,3.1111492189877366
1431,3.1827220551180377
1432,3.4382076060364106
1433,3.5925725268934112
1434,3.255424335920772
1435,3.564366983719223
1436,3.0331279078244413
1437,3.8575651728267752
1438,2.972601487190845
1439,2.995625202960179
1440,3.174372182735527
1441,3.367978522737836
1442,3.1520566524313143
1443,3.3454282938628968
1444,3.3808858031430877
1445,3.7016907257928415
1446,3.2207338843043627
1447,2.9881803266675906
1448,2.995730922815603
1449,2.9770436349140375
1450,3.0312376089385613
1451,3.1292386739441143
1452,3.139367259616808
1453,3.2039814146784864
1454,3.18394931286311
1455,2.937951065810194
1456,3.5900824578221084
1457,3.271507624288359
1458,3.6878130831117804
1459,3.391174839399645
1460,3.8513100705141787
1461,3.203529763414674
1462,3.1228669829195406
1463,3.053522367293304
1464,3.9167737727082406
1465,3.319262181084616
1466,4.030369467685011
1467,3.3796520673660586
1468,3.002092777570913
1469,3.4756746544864425
1470,3.1531143110780815
1471,3.755231037350873
1472,3.0742859049164175
1473,3.18935384015707
1474,3.3876073876856205
1475,3.7003352613528397
1476,3.2710884000057336
1477,3.039272808536886
1478,3.6880701615287768
1479,2.9729911531755446
1480,3.2081329945591945
1481,3.742569752426086
1482,2.937649742392613
1483,3.644713696389717
1484,2.9230514969291974
1485,3.2211546428783566
1486,3.0801420414169205
1487,3.50962402401598
1488,2.9823491660846053
1489,3.028791978389509
1490,3.468738883790228
1491,3.352495365868125
1492,3.1854338832039644
1493,3.959332248193442
1494,2.9512812943629188
1495,3.6594310417101155
1496,3.0048705538192153
1497,3.485842878646984
1498,3.2322621480192626
1499,3.2435763454205895
1500,3.036033541777168
1501,2.9406993192563973
1502,3.56702869696216
1503,3.5891835564247816
1504,3.117472951099135
1505,3.762975334919334
1506,3.099657504124223
1507,3.1301264769013706
1508,3.0663068862735576
1509,3.651564836736212
1510,3.4488462170903524
1511,3.2758039183973704
1512,3.1285633425482033
1513,3.2063264841203813
1514,3.3311170652774256
1515,3.4093398075087498
1516,3.2236258481118996
1517,2.986811567240836
1518,2.9555046583033096
1519,3.220896206692992
1520,3.184592846614851
1521,3.2917546957777026
1522,2.9352135700662787
1523,3.543209748434477
1524,3.4890755016582666
1525,3.1155574268181976
1526,2.973457393585753
1527,3.0526913499536974
1528,3.0664755344043355
1529,3.443819015220019
1530,3.849040668283993
1531,2.9361240763251946
1532,2.9923688088288065
1533,3.0375204343205917
1534,3.636748300042699
1535,2.9576259182116047
1536,3.2881782636439643
1537,2.931031048481364
1538,3.1039877530758475
1539,3.1284886604898183
1540,3.800702400037017
1541,2.9698425275387885
1542,4.0423043408076555
1543,3.3381829819146995
1544,3.7442799007159713
1545,2.9919436012844853
1546,3.128472614900035
1547,3.3527840160533704
1548,2.9586216139710944
1549,3.3793748808845954
1550,2.990360246120991
1551,2.9602964302778383
1552,3.183566173869775
1553,3.172710597120882
1554,4.023498686050465
1555,3.495792704490867
1556,2.9543694070445627
1557,2.931390797705769
1558,3.1651262807551106
1559,2.9597846898283446
1560,3.11929246087305
1561,3.6412989470318404
1562,3.54319436262968
1563,3.1026522249690065
1564,3.0475808422515014
1565,3.404955632254603
1566,2.9362037447859137
1567,2.9541514730281238
1568,3.4951305443025236
1569,3.125685249192796
1570,3.203834231947283
1571,3.313440385670551
1572,3.3482236060901887
1573,3.183837876118376
1574,3.524045238432476
1575,3.0310503341006347
1576,3.2368596516254353
1577,3.6382402397879883
1578,3.480527205468631
1579,2.999573821395739
1580,2.9166846072712715
1581,2.983292479575677
1582,3.962335169488983
1583,3.404738553176066
1584,3.2142740813916792
1585,2.9412462955003895
1586,3.797070190669538
1587,3.1914652917555872
1588,3.043495488747876
1589,2.9295652350035395
1590,3.3658518693338584
1591,2.9713251837845256
1592,3.8537685566255515
1593,2.963074863587335
1594,2.968604952679592
1595,3.6222310328567167
1596,3.5261733513246147
1597,3.1931190848549664
1598,3.492708831604417
1599,2.960904573894626
1600,3.155164843200137
1601,2.956986889856965
1602,2.989960235003296
1603,3.403990818862517
1604,3.035108496654613
1605,3.0277629085759674
1606,3.6075751373755525
1607,3.0546891899559814
1608,3.195224158941427
1609,3.513966224725215
1610,3.8593402031912962
1611,2.9410294273286097
1612,3.052294903123431
1613,2.9314561766982377
1614,2.98036218529757
1615,3.8377974648922226
1616,3.2276942875304626
1617,3.2623200706685935
1618,3.911008845621357
1619,3.284123492061381
1620,2.9598202631771398
1621,2.9233160713795825
1622,2.945644530516219
1623,3.5927329011526057
1624,3.1022446263174714
1625,3.0572120606419197
1626,3.1123058756158457
1627,3.4172886947271
1628,2.917093279531531
1629,3.3347473025614645
1630,3.348346231337649
1631,3.805269114809291
1632,3.4771395415456823
1633,3.6429559215403793
1634,3.9583552474896906
1635,3.3257118378674755
1636,2.928774211647488
1637,3.0326550338814866
1638,3.1735821178737043
1639,2.995117701611808
1640,3.4107907348573607
1641,3.2031282794955493
1642,3.302324494246901
1643,3.5761771259968014
1644,3.0505884819182842
1645,3.545549756345639
1646,3.437433493863298
1647,2.9361318576092645
1648,2.969546797125621
1649,2.9616853557239953
1650,2.9312784849149316
1651,2.9232556610537443
1652,3.433239194223148
1653,3.547585943785207
1654,2.9751060393592654
1655,3.667508372358019
1656,2.992018620968913
1657,3.904901919062077
1658,3.2154683343643327
1659,2.931209099536113
1660,3.4556222169085027
1661,3.215209834535247
1662,3.2171708087344846
1663,3.6532789187205124
1664,3.078249873482142
1665,3.2768005216760128
1666,3.3557833553387235
1667,2.9287804371370547
1668,3.159408465002133
1669,3.117516450361697
1670,3.3623497942330918
1671,2.9298696307199936
1672,2.9806741905215546
1673,3.1774588206275154
1674,3.3108499504330555
1675,3.572408392206536
1676,3.6289799392772455
1677,3.4779889079095603
1678,3.1461479037593447
1679,2.916291231894103
1680,3.281352652102399
1681,3.002051969715777
1682,3.349245181144845
1683,3.3169469542991163
1684,3.1304816982900396
1685,3.13635909158327
1686,3.0435548376278265
1687,2.9400458587475944
1688,3.640013232669915
1689,2.9701326800929455
1690,3.598984901786009
1691,3.467014585043756
1692,3.914628711826026
1693,3.625199498803188
1694,2.9248651780245623
1695,2.9343824407261527
1696,3.0676166059691874
1697,3.162733740953967
1698,3.326508899570887
1699,3.8565009489074913
1700,3.156765175605327
1701,2.9517651392194435
1702,3.1262421055379943
1703,3.714648252168652
1704,2.9235472929271378
1705,3.0269035689327164
1706,3.5140450814608877
1707,3.608100171796713
1708,3.9253946388920102
1709,3.5047596940839187
1710,3.0951229098222655
1711,3.188263032250734
1712,3.0269178940963974
1713,3.117701602194827
1714,3.4367114549201467
1715,3.0006110568910738
1716,3.8414559371243735
1717,3.8290941192710086
1718,3.5015080782907777
1719,2.926194854337614
1720,2.9600199864897485
1721,3.0172636539139894
1722,3.6080249483300473
1723,3.209050397576184
1724,3.262534022714611
1725,3.1274561865436667
1726,2.93675973080805
1727,3.4198499312066053
1728,2.9549091907266254
1729,3.327947143428375
1730,2.928775498219717
1731,3.9566078329338707
1732,3.2353979973750837
1733,2.9358230386596738
1734,3.103497040288254
1735,3.1568333390422016
1736,3.620619404659438
1737,3.3753727424411193
1738,2.922451279083799
1739,2.9700349938263746
1740,3.235358954042729
1741,2.9972636229229197
1742,3.235519160414786
1743,3.3241211392342866
1744,3.8372040474425213
1745,3.151862235694047
1746,3.0210997252205662
1747,2.9111752218901
1748,3.6115936007242397
1749,3.1513051931808183
1750,3.1820203333327868
1751,3.1467207165603983
1752,3.6117602128118453
1753,3.806215971172084
1754,3.4606298188238167
1755,2.9502567994042916
1756,2.9357028674584775
1757,2.9685176564471982
1758,3.174523947104809
1759,3.264830382078692
1760,3.3073637765830988
1761,2.930757368278312
1762,2.9394023258154247
1763,3.217131289706753
1764,3.385941538673944
1765,3.367834063735982
1766,3.797349998575246
1767,3.6052477917135612
1768,3.21008238354021
1769,3.6430669995527074
1770,3.306932959091122
1771,3.175053080018379
1772,3.766745112278702
1773,2.9268134430872417
1774,3.3840449888149875
1775,3.0282638817631593
1776,2.9913974917433275
1777,3.6870524642391986
1778,3.82149659165456
1779,2.992849210455046
1780,3.660718392028811
1781,2.9394518194226005
1782,2.935677900863591
1783,3.0861837704619304
1784,2.9295657242785955
1785,3.4211888025265984
1786,3.1713301476904614
1787,3.406684415273963
1788,2.9380228548901735
1789,3.1504709806668383
1790,3.3210410644538904
1791,3.0531650777695623
1792,3.097077264008911
1793,3.973545860133252
1794,3.028293898161334
1795,3.4969952514699436
1796,2.9631654231533417
1797,3.12575884504859
1798,3.496130293973769
1799,3.575410635393996
1800,3.3356194409662083
1801,3.363576998031328
1802,3.8533468907290556
1803,3.0382314494853646
1804,2.9526539226657267
1805,3.330381398672108
1806,3.410087743996994
1807,3.5353167406439256
1808,2.9939373816034047
1809,2.9619685296665406
1810,3.7167253450412625
1811,3.080105960194688
1812,3.606410993707548
1813,3.265151376842419
1814,3.1177122577020127
1815,3.136889512191302
1816,3.39669433961806
1817,3.0276784825190926
1818,3.077342805578057
1819,2.997936280690503
1820,3.4779322958381966
1821,3.030300954288288
1822,3.1378015265069203
1823,3.5919708799337338
1824,3.127291521453493
1825,3.477765528231348
1826,3.2955534345547126
1827,2.9579649117042677
1828,3.6503778200979626
1829,2.957227414481058
1830,3.5386824320149093
1831,3.1875865280754136
1832,3.0378004417905218
1833,3.1928531207982838
1834,3.0228559082696806
1835,4.062384063458973
1836,2.9313523113678213
1837,3.237582983571057
1838,2.9702240487514584
1839,3.09824691472279
1840,3.251237601057017
1841,3.5377291647333236
1842,3.8395609868817187
1843,2.958121286980374
1844,3.227403542166367
1845,3.083826841798907
1846,2.9287618895608905
1847,2.970786857541008
1848,3.0760586855910983
1849,3.111926813288641
1850,3.4810723032208846
1851,3.134978301799328
1852,3.4789330069345796
1853,2.923489900082325
1854,3.338114341568642
1855,2.9361016162247178
1856,3.743916849994744
1857,3.2950289760108653
1858,2.9678518170048394
1859,3.9517307331120017
1860,3.219683261610135
1861,3.0469272732013333
1862,3.0641418677405166
1863,3.463454354667992
1864,3.3239552912736934
1865,3.0557765516898456
1866,3.029192864267876
1867,2.9264580772493067
1868,2.9838413639007793
1869,3.4239239421702856
1870,3.4033563283996044
1871,3.13837662239888
1872,3.3891358123522615
1873,3.0240300146644996
1874,3.0317025785009792
1875,2.9300423552894803
1876,3.6172321029067467
1877,3.1864642974297133
1878,3.035456241514474
1879,3.5836597561449537
1880,3.288672024029822
1881,3.6760253221562644
1882,3.3072923446004605
1883,3.0026549786246397
1884,3.1483368258228204
1885,3.21974955316358
1886,3.3619306733999554
1887,3.2146901444656684
1888,2.9537185163471875
1889,3.8490006117943922
1890,3.516991621189149
1891,3.480010639805128
1892,3.2159806310941526
1893,3.1032749766912775
1894,3.212774442817676
1895,3.446387101965629
1896,3.108999456663139
1897,3.9326610127852746
1898,3.795932329168755
1899,3.188199558569872
1900,2.9943222847395927
1901,2.9685988452198715
1902,3.4022264745476307
1903,3.1084384971985743
1904,3.1030096845756114
1905,3.559638292001014
1906,2.9534868263488367
1907,3.21361281474943
1908,3.407678918611938
1909,3.2789142373584936
1910,3.9798748089640448
1911,3.027504328682068
1912,3.1791591847535314
1913,3.2856551688096034
1914,2.9328653311783097
1915,2.9242653276852186
1916,3.585026886272103
1917,3.180514870224503
1918,3.0620172872791986
1919,3.303220442567217
1920,3.658730657282645
1921,3.50031369141379
1922,3.178518348876504
1923,3.4085802315638074
1924,4.096499833650864
1925,2.929602914164191
1926,3.159998027402161
1927,3.06971266457734
1928,3.0339114903678643
1929,3.3254094751681755
1930,3.1906420113249974
1931,3.906593998068585
1932,3.068967109763412
1933,2.927277671303615
1934,3.6918706035654827
1935,2.9293931103610404
1936,3.7523119026292573
1937,3.2317008403614
1938,3.0583429326289484
1939,4.091724082207113
1940,3.129689525105609
1941,3.2903529216595686
1942,2.9926238041758983
1943,2.9235102388812364
1944,3.517815567556283
1945,3.8845711934587728
1946,3.542385023589949
1947,3.0679140204027973
1948,3.4031359056674493
1949,3.807287562782432
1950,3.1071772271712823
1951,3.2809487965365927
1952,3.4117556381642737
1953,3.7266519844395773
1954,2.933452159441229
1955,2.9472061703959342
1956,3.7260952508053853
1957,3.246671212157274
1958,3.1908822583770085
1959,3.2282461432986254
1960,3.853472389339303
1961,3.1682327028005077
1962,3.376196421000706
1963,3.2295342232591997
1964,3.3823848305039728
1965,3.029788720135624
1966,3.0981559776541636
1967,3.082403324978491
1968,2.9986057876453267
1969,2.9836299580681334
1970,3.2816299685880956
1971,3.283529691982782
1972,3.6296435754498724
1973,3.401520934915135
1974,3.5317128348727156
1975,3.0372375323463223
1976,3.1011167071930132
1977,3.8141017129327617
1978,3.0221672658468015
1979,3.2968664652382693
1980,3.873324744894723
1981,3.4509291947531886
1982,4.0184760664690895
1983,3.8489232065394887
1984,3.0301728120523648
1985,3.3382425620275704
1986,3.705060560024102
1987,3.2317818067232227
1988,3.1065107732973063
1989,3.0221643139712087
1990,3.759073569612802
1991,2.952962261776546
1992,3.794878110889805
1993,3.006595052322568
1994,3.6716273219150826
1995,3.5664719747339038
1996,3.9465488468028456
1997,3.457604416745588
1998,3.0385881098143805
1999,3.064298183446014
2000,3.2232549289653427
2001,3.313106823174108
2002,3.4846976000455863
2003,2.9669328278129767
2004,3.7107074969091176
2005,3.5117737404649763
2006,3.0581588638588255
2007,3.724641340500162
2008,3.072818282930253
2009,3.2630878321341834
2010,2.96092043731104
2011,3.673331837271727
2012,3.1566667233862162
2013,3.204166819381229
2014,3.040868099215373
2015,3.50728947593579
2016,3.1979281182396178
2017,3.0090450595371987
2018,3.10192220302127
2019,2.927580271761885
2020,4.021762450359418
2021,2.9468180331807194
2022,3.759910461001862
2023,3.59648168773599
2024,3.206648107696095
2025,3.087746294113329
2026,3.160257858417479
2027,3.120336597004759
2028,3.3720427480055557
2029,3.067071764111263
2030,3.771103744783315
2031,3.2381944946213914
2032,3.9708518306590506
2033,3.0959920873198534
2034,2.941922001415361
2035,4.039530856024441
2036,3.0218793936755883
2037,3.0305280056275294
2038,2.936456321237104
2039,3.613352938784808
2040,3.3123927337236316
2041,2.9303625446276955
2042,3.3563897902322504
2043,4.053854239654403
2044,2.912402431620639
2045,2.936738371195703
2046,3.458624024212765
2047,2.989717474371961
2048,3.9964236408803027
2049,3.0223004251871113
2050,3.0819364987587208
2051,2.9317746517353944
2052,2.973329416898611
2053,3.418263303846405
2054,3.250626245999294
2055,4.030945383818581
2056,4.043056789749183
2057,3.3815506530306174
2058,3.483771646460469
2059,3.4640784974684986
2060,2.9209421908315267
2061,3.1491425296395463
2062,3.0016197482999334
2063,3.2536343940796613
2064,2.989880462850015
2065,2.995281498715035
2066,2.9823731545235344
2067,3.127487137124767
2068,2.927806530885205
2069,2.920337061398617
2070,2.9283467030998707
2071,3.187784688515606
2072,2.913273441201576
2073,2.927678626606109
2074,3.5297444536503857
2075,3.042382867499639
2076,3.1486804238877317
2077,3.146480979255889
2078,2.9585956687093486
2079,3.0594861752255897
2080,2.9497141212990248
2081,2.9892446538190347
2082,3.1490177891624684
2083,3.555598129088409
2084,3.1271487684361916
2085,3.973214265051621
2086,3.3524024149906118
2087,3.9381085791544193
2088,3.310152777584368
2089,3.2540989607959276
2090,3.7994695274383234
2091,3.1609116669438144
2092,3.093292988925671
2093,3.057375215551935
2094,2.9295652350035395
2095,3.5944269135965614
2096,3.8351260330046135
2097,2.9634094772748427
2098,3.1433788610526503
2099,4.105760973579976
2100,3.0524202013174673
2101,2.925973147474319
2102,2.998634673534926
2103,3.4812909979957376
2104,3.3060878388317496
2105,3.0082796972763455
2106,3.1912428355150393
2107,3.008984015901254
2108,3.649542107143215
2109,3.3667333392144507
2110,3.6608798160782046
2111,3.1106959066730684
2112,3.0911196608978644
2113,3.3945152955206828
2114,3.844339888355191
2115,3.546042777096766
2116,3.001229602189443
2117,3.1973644958265313
2118,3.3315455068218154
2119,2.993272622686894
2120,3.282321401390422
2121,4.0271767250399275
2122,3.292038824293599
2123,2.9843027893161227
2124,2.954366801948615
2125,3.151528261934754
2126,3.0813063487950423
2127,3.0721121904021844
2128,3.8102834571101822
2129,3.089381328358024
2130,2.968263388938724
2131,3.5619141810344495
2132,3.153379604413447
2133,3.22666086143443
2134,3.2439259995370313
2135,3.503732399703525
2136,3.1593214717704527
2137,2.9410720282195704
2138,3.2074921056636834
2139,4.007990889672075
2140,3.3847375998907565
2141,3.08272886563135
2142,3.6556915320416032
2143,3.24735230216381
2144,3.354767006752099
2145,3.8680013477333652
2146,3.24692543690568
2147,3.3735321605377586
2148,3.25985620731303
2149,2.988623262833245
2150,2.942573949801542
2151,3.064915986365028
2152,3.51531361884324
2153,3.0340452082862113
2154,3.1951320925067774
2155,3.3815181111987553
2156,2.9220432506169125
2157,2.935550317144876
2158,3.88831565594962
2159,3.193448982599031
2160,3.6282227306505064
2161,3.9664182935256758
2162,3.060301029728654
2163,3.0143480854047415
2164,3.066381440326861
2165,3.102899274059672
2166,3.2232115936995354
2167,3.4552963500583314
2168,3.361908473629842
2169,3.0841008573470274
2170,3.8343511637138445
2171,3.4036136992918786
2172,3.2495926060688567
2173,3.6059392437517914
2174,2.9559146560948286
2175,3.749600347995679
2176,3.9129377767510816
2177,3.438863514170518
2178,3.7845619796847547
2179,3.110427971720241
2180,2.953323250620049
2181,2.9377447494307036
2182,3.2410218804334034
2183,3.385266410225675
2184,3.3894968660576987
2185,3.005288145037389
2186,2.9397673871240686
2187,3.056739388542155
2188,3.0221479402303677
2189,3.058843850630339
2190,3.928149882153381
2191,3.096575327314269
2192,2.995530557687999
2193,3.523208568240837
2194,3.7174518080425383
2195,3.3291492174185855
2196,3.3514417469692037
2197,3.090418412931986
2198,3.3230316442277976
2199,3.427716015245508
2200,3.65938702758129
2201,3.4771270001446926
2202,3.155307277149879
2203,3.595371668508555
2204,3.2884699052563415
2205,2.971234968483591
2206,3.191458274362665
2207,3.4641909814416727
2208,2.931835773932949
2209,3.7161923725598798
2210,3.661517034522438
2211,3.029088566463691
2212,3.4988383080246255
2213,4.0966183717556035
2214,2.9926117768418976
2215,3.0242398141803517
2216,3.617257816900586
2217,3.055573467442151
2218,3.017109445861675
2219,3.021319598988852
2220,2.9733403254808475
2221,3.019271681621602
2222,3.2239137866722984
2223,3.239856570275593
2224,3.1598325392275317
2225,3.3399545646116886
2226,2.9272296716995934
2227,3.501044145440022
2228,3.607202613102839
2229,3.3468255102531588
2230,2.9977635747307625
2231,3.16464394104849
2232,2.9327000153861396
2233,3.1541124949641755
2234,3.2617264826889363
2235,3.615637063193211
2236,4.103818217862821
2237,3.1384180119579783
2238,3.319592053339035
2239,2.9638523870486497
2240,3.352726440776537
2241,3.0762780440448454
2242,3.1872263957170106
2243,3.9941474800119328
2244,3.231583830007477
2245,3.131112415389467
2246,2.9936499572344357
2247,3.2690207691608477
2248,3.143567459517912
2249,3.3212768856399766
2250,3.489615677278592
2251,3.44660648315481
2252,3.0595198448553083
2253,4.061721544805169
2254,3.2681853983718416
2255,4.094781096589522
2256,3.193807458129294
2257,3.3578150547041252
2258,3.35956551293867
2259,3.492607193442956
2260,3.0504208553920518
2261,3.10383403902065
2262,3.100348409508553
2263,3.3594731588359545
2264,3.1157572275463647
2265,2.954687291121481
2266,3.1384364892024994
2267,3.1260518174841674
2268,3.166688300117995
2269,2.969133330645659
2270,2.9309243334450037
2271,3.1783935643652055
2272,3.3174214543783838
2273,3.102859034529663
2274,3.009465466567418
2275,3.10602826628264
2276,2.987444371190774
2277,3.0261373709874864
2278,3.632557386802712
2279,3.3184215152204133
2280,2.944319568522168
2281,3.321744419278601
2282,3.4125945914627436
2283,2.952118500821436
2284,3.239978296764388
2285,3.649887520078436
2286,3.2658519751117945
2287,3.473931898014457
2288,2.954157932476885
2289,2.933274489717604
2290,3.377923661934639
2291,3.3971866810989577
2292,3.3019445396179825
2293,3.6853112331595352
2294,3.726428254059527
2295,3.046523046532699
2296,3.6511740701906277
2297,3.877804431798701
2298,2.995414330974129
2299,3.6755841078396543
2300,3.152582572728785
2301,2.986094832131263
2302,3.6301343041668885
2303,3.273515233015987
2304,3.103873252771186
2305,3.1838333606432796
2306,2.950721411908584
2307,3.0496813816548616
2308,2.969291323279826
2309,3.0843110233240294
2310,2.9978131496020164
2311,3.125603568178579
2312,3.9462623390990554
2313,3.293208195405395
2314,2.9369402323675327
2315,2.953759200367747
2316,3.057472631608285
2317,2.9502723452252635
2318,3.9438747376134606
2319,3.0487727394834256
2320,3.2652816303312315
2321,3.497618925489507
2322,3.171993393677238
2323,3.1182740226318906
2324,2.9890875239375454
2325,3.38153273724133
2326,3.276952506736557
2327,3.4216576292096694
2328,3.1284293857500245
2329,3.1548191519392894
2330,3.5477574873101276
2331,2.930600889397436
2332,3.0312895762428447
2333,3.0194281798884925
2334,3.088130861653985
2335,3.288176236468077
2336,2.9795981979777517
2337,3.0656710963686447
2338,3.2985493830074457
2339,3.057655676302574
2340,3.161352336777976
2341,3.123162062848425
2342,4.035135658091785
2343,3.582498757508229
2344,3.648419930606842
2345,3.7186988961901397
2346,2.964583557273158
2347,3.0465923438169247
2348,2.933329480379688
2349,3.040834512486679
2350,2.9187630533123508
2351,3.520404235494974
2352,3.413672091925856
2353,3.093010511768058
2354,2.9189624058044172
2355,2.9892865670741338
2356,3.240453741753055
2357,3.1483284421383866
2358,3.0231835211692815
2359,3.277468807802721
2360,3.2619892575928158
2361,3.958752675286077
2362,3.2616353138362038
2363,2.999286176699104
2364,2.9912472699202897
2365,3.102242530255191
2366,3.1949503131605974
2367,3.025979363868223
2368,3.3394202910283752
2369,2.992589346095513
2370,2.9088392223561605
2371,3.260755336881086
2372,3.131702616332815
2373,3.144143116167194
2374,3.3414876740435124
2375,3.1881507614186693
2376,3.135305394987373
2377,3.4189070570115225
2378,3.58546311762478
2379,3.451349169322296
2380,3.1352882389176653
2381,3.407510896962988
2382,3.76861891161733
2383,2.980689061690894
2384,2.968168307188192
2385,2.9331804536526933
2386,2.924665303624757
2387,3.845786809469682
2388,3.434304436744282
2389,3.407040746628938
2390,3.6362374302179394
2391,3.335399084990331
2392,3.63549572687975
2393,3.2895821077855807
2394,3.2390311694818235
2395,3.6604453331310665
2396,2.9744539186893713
2397,3.3144764246475935
2398,3.4361944086329492
2399,3.0975490549377205
2400,2.921304448757779
2401,3.077214802717653
2402,2.9188585329192316
2403,3.135497019669348
2404,3.1241874756609893
2405,3.195237014922002
2406,3.5693632227917758
2407,3.959665352279881
2408,3.0525036613645407
2409,3.358976555783921
2410,3.76394717252552
2411,3.426109329480175
2412,3.384142031761614
2413,3.4734585011117463
2414,3.297016256485594
2415,3.595780146120455
2416,3.289282598535961
2417,3.1497833805431976
2418,3.5068765416722387
2419,3.1434591643344323
2420,3.0891390901196947
2421,4.0286940256684325
2422,3.103036355145684
2423,3.480053740320014
2424,3.4897827508765014
2425,3.039052168800658
2426,3.009389269321163
2427,2.9716168578084305
2428,3.599683632719167
2429,3.2814725465715657
2430,2.9336053666603874
2431,3.499477167116239
2432,3.104476808323529
2433,3.183702026215583
2434,3.017774073112453
2435,2.9747539484675913
2436,2.9638887182757596
2437,3.1232355399258416
2438,3.2019512550139853
2439,3.733625284243028
2440,3.6573129812093876
2441,3.1731942840861813
2442,2.9682918771898885
2443,3.5315995265796833
2444,2.9291850401219235
2445,3.119136673437443
2446,3.371954413733208
2447,3.09926760266348
2448,3.1012499404091964
2449,3.019973621338974
2450,3.164419708725923
2451,3.52124270440351
2452,3.048198612012809
2453,3.0555517502194345
2454,3.1505306438026714
2455,3.0460068575815233
2456,3.2593446648405946
2457,3.361636986164642
2458,3.483044000341163
2459,3.8857866250484374
2460,3.8444367616200887
2461,3.099476935208935
2462,3.150061127771826
2463,3.2045111734475125
2464,3.298688438886465
2465,3.1844717582795377
2466,3.466405260313689
2467,3.156244050368428
2468,3.1201813384094623
2469,3.170001996544981
2470,3.587125815304885
2471,2.9288967270491995
2472,2.930624537883257
2473,3.2134983200677936
2474,3.285716528245927
2475,3.1066094958683403
2476,3.087316604825029
2477,3.356532614917091
2478,2.9312914144124003
2479,3.599805985691982
2480,3.472535811645555
2481,4.01045310432624
2482,2.9848023825309404
2483,3.053409522187211
2484,3.1156832636260923
2485,3.1757404132400313
2486,3.548905387735574
2487,3.6872185388751575
2488,3.184404980660788
2489,2.9401397498097404
2490,2.93734284854949
2491,3.3462585527814572
2492,3.1549942161575624
2493,3.9064585149163973
2494,3.017696589440965
2495,3.68691301902987
2496,3.4184273177515436
2497,3.2342124526861085
2498,3.7140065817819927
2499,3.0892706791251134
2500,2.9419971791995545
2501,2.9347888670294062
2502,3.81704116557559
2503,3.43399079278168
2504,3.457093227772216
2505,2.938225583661098
2506,3.047504169211181
2507,3.0664910068183775
2508,2.9365571957782985
